tumor	gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	pglobal_cv	qglobal_cv
LUSC	PTEN	1	15	7	3	12	9.33544886299359	45.7820170699285	45.7820170699285	88.8221114854751	0.000541118608134772	1.00220777232707e-08	5.08371745810976e-08	6.89395458557294e-13	0.192461131133317	3.26753140704369e-05	0.000142068115593633	0	0
LUSC	NFE2L2	1	47	0	0	6	23.3644777297206	0	0	29.6073704951584	1.03245634264226e-10	0.523792866021158	4.6745163295725e-11	9.61397644902078e-06	6.73230365825598e-07	0.891028901301235	1.82885776878194e-07	1.63202784619898e-14	5.32095478789074e-11
LUSC	RASA1	0	8	9	3	8	8.99156305679365	97.3764255488735	97.3764255488735	22.8270566413053	0.0354257192811636	2.8821749431529e-09	4.63902338765365e-09	6.57027347614976e-06	0.814484207376539	1.12762212475914e-05	1.51247625848801e-05	9.79105685416926e-13	2.73618077401799e-09
LUSC	RB1	0	6	5	4	7	7.12813684111505	62.6206253013994	62.6206253013994	22.5321969215037	0.0780578474742142	1.2119307283287e-06	2.91899462157019e-06	1.58694724911582e-05	0.814484207376539	0.00338682698679516	0.00713767159839451	1.14859421973534e-09	2.80860001580785e-06
LUSC	NF1	5	19	11	3	7	1.45079353179061	8.05648830851793	8.05648830851793	7.37056723242147	0.426902934986831	8.67407964977307e-06	8.23986067755023e-06	0.0038230749963112	0.814484207376539	0.0188535940120956	0.0154795281049035	5.7563599542565e-07	0.00125117681583517
LUSC	ARID1A	2	5	5	1	8	0.948153397327033	12.6546379443308	12.6546379443308	10.4648973578687	0.945289270041495	0.000381318111953743	0.000245790307459526	0.000568444603182399	0.970424721161966	0.305043422241373	0.160271666484108	2.34497931905775e-06	0.00458724854394077
LUSC	MCHR2	0	8	2	1	3	19.4954955726597	72.8457670088203	72.8457670088203	26.3080154253167	0.00186831897393025	0.000358159449672768	0.000316107186527748	0.000800094614524159	0.385905176816081	0.305043422241373	0.176292404694168	4.09475755069888e-06	0.00728196792788832
LUSC	NOTCH1	6	14	9	1	5	1.11630965206488	8.85649299092979	8.85649299092979	5.84965653366783	0.815404094893981	2.01448271207605e-05	2.16404679797e-05	0.0153179243627626	0.905606323494448	0.0394073108136317	0.0302379167584922	5.27716682163781e-06	0.00860266144707324
LUSC	REG1A	8	16	1	1	3	3.70604394310844	2.95244819941439	2.95244819941439	53.7187620361257	0.00142094224942435	0.22013473433471	0.00527760470782312	0.000107005840083715	0.345507455339114	0.891028901301235	0.706618627603163	8.68951936283668e-06	0.0129057842242419
LUSC	FBXW7	1	10	6	0	4	4.50973557230549	19.9284427887618	19.9284427887618	16.894601243	0.0411197677243185	0.000136851781761371	0.000683856505400038	0.000881513899084922	0.814484207376539	0.178472970321063	0.284629807630543	9.23632446270251e-06	0.0129057842242419
LUSC	DPPA4	1	17	4	0	1	14.1874875282544	24.9380153563845	24.9380153563845	9.80440793446228	1.28495693880737e-05	0.000389841813517755	9.29879921618415e-06	0.0937352313435636	0.0418938793949163	0.305043422241373	0.0154795281049035	1.30333285087714e-05	0.0156638613461803
LUSC	KRT5	1	2	0	0	7	1.09155153872663	0	0	35.4186310322791	0.93510854368452	0.573421458855936	0.839823934119948	1.10851176833488e-06	0.965147845599659	0.891028901301235	0.915360146454437	1.38591742231409e-05	0.0156638613461803
LUSC	KDM6A	0	12	6	3	2	11.5206708220986	59.5729849349868	59.5729849349868	4.18229988812727	0.0111354325504626	1.73098595812604e-06	9.49567208152757e-06	0.10112031953288	0.654342326034747	0.0042326934141077	0.0154795281049035	1.42649252506954e-05	0.0156638613461803
LUSC	OR11H12	3	20	2	0	2	7.17328178184277	9.75172645415122	9.75172645415122	18.2895683181101	3.9757045663058e-05	0.029023093680083	0.000112020839481253	0.00866718309213571	0.0602412393758271	0.891028901301235	0.0952761592144463	1.44131225964239e-05	0.0156638613461803
LUSC	REG3G	1	12	3	0	1	15.2732306122051	24.7040359950031	24.7040359950031	16.990593295517	2.81246758819798e-05	0.00150623689135698	2.4552282182233e-05	0.0560133192615991	0.0596791605728713	0.701547763541078	0.0320194496032562	1.99368924397314e-05	0.0205266047318961
LUSC	BRINP3	8	48	3	1	3	3.7581944561881	2.91356142414319	2.91356142414319	11.696262399	4.3113043209364e-05	0.103078591584903	0.000229350441237841	0.00676279182813472	0.0602412393758271	0.891028901301235	0.16023404755338	2.22987824844978e-05	0.0218104391480873
LUSC	OR5L1	4	19	0	0	2	5.82046935447541	0	0	19.16887448725	0.000113270503162011	0.563716352758244	0.000349637311654161	0.00795012886491295	0.101952303668378	0.891028901301235	0.176292404694168	3.83403776500479e-05	0.0357149746471542
LUSC	ZNF80	3	6	5	0	2	2.10621298451241	17.8084812925386	17.8084812925386	21.827331532927	0.257352815567752	0.000105607559094278	0.000539958543904207	0.00625076336543228	0.814484207376539	0.14756393364302	0.240060659905775	4.58989426467271e-05	0.0408125052752398
LUSC	OR4C15	2	24	0	0	0	10.9603587003806	0	0	0	1.45697912734555e-06	0.626328690517621	4.65358395240756e-06	1	0.0071253564222834	0.891028901301235	0.0101148232529996	6.17896962159525e-05	0.0514476084846577
LUSC	OR5L2	4	18	0	0	2	5.59151534864708	0	0	19.16887448725	0.00019888020777914	0.559628727498709	0.000598982816928051	0.00795012886491295	0.138946236591983	0.891028901301235	0.260384485883256	6.31194460500861e-05	0.0514476084846577
LUSC	OR4C12	5	21	3	0	1	5.18699801838443	12.7456801139434	12.7456801139434	9.64627232261611	0.000104435271578551	0.00338939557776319	6.39756808623604e-05	0.0951449972111144	0.101952303668378	0.891028901301235	0.0698924967625186	7.91875365622197e-05	0.0619626636092056
LUSC	REG1B	1	11	0	0	1	14.4103968711465	0	0	17.9062540120419	6.22592754508933e-05	0.632557788783435	0.000174585146068051	0.0532809293598823	0.0811943964246916	0.891028901301235	0.140583781181483	0.000117068966663969	0.0799019504616589
LUSC	PNLIPRP3	2	17	0	1	3	6.01965569655573	2.40404837781594	2.40404837781594	19.16887448725	0.00123894123660973	0.48989777555061	0.0049375096790778	0.00188735325776953	0.336613450979992	0.891028901301235	0.689911173872285	0.000117263191938943	0.0799019504616589
LUSC	OR4C11	3	16	0	0	2	5.99774239750585	0	0	19.2305107396205	0.000417277340302946	0.5701807098795	0.00118187163222117	0.00790323685097063	0.188719850734726	0.891028901301235	0.354123892531111	0.000117515529371004	0.0799019504616589
LUSC	PIK3CA	3	40	1	0	1	6.12844954365816	1.06654820457734	1.06654820457734	2.7973287371478	3.02183976870207e-05	0.954945173249929	3.48941189646235e-05	0.272475583010364	0.0596791605728713	0.960098549576765	0.0426624221991228	0.00011945022282589	0.0799019504616589
LUSC	KLHL4	1	24	2	1	2	10.5835270196314	10.9489740289073	10.9489740289073	8.29499145634118	7.02029920405245e-05	0.0143481885626148	0.000280442548332371	0.0348556791153992	0.0849468718425241	0.891028901301235	0.171438035327433	0.000122536474483681	0.0799019504616589
LUSC	POM121L12	9	20	0	0	3	2.52814465077739	0	0	30.2054991920303	0.0143644173922886	0.314989054315597	0.021029991373763	0.000545998515273972	0.682767388902721	0.891028901301235	0.915360146454437	0.000142090563128194	0.0896637289004431
READ	TP53	0	36	7	5	7	560.890263852467	1993.67313776176	1993.67313776176	427.609445891919	0	0	0	5.1114704418721e-13	0	0	0	0	0
READ	KRAS	0	16	0	0	1	773.5475658666	0	0	126.675279459711	0	0.944108290585322	0	0.00782789424617819	0	0.978311685692902	0	0	0
READ	APC	0	1	53	1	25	3.40080777779557	1549.03931243011	1549.03931243011	211.57087814122	0.451049030454738	0	0	5.07299078099248e-24	0.892055135066464	0	0	0	0
READ	FBXW7	0	4	4	0	3	48.7113541573874	313.267749159829	313.267749159829	101.984335158242	0.000279542922236975	1.98423997010977e-07	6.67865068804119e-08	2.7230373680383e-05	0.277842746104459	0.00129385674317624	0.000261295529518923	5.09813302684847e-11	2.49324195678025e-07
READ	SMAD4	0	6	0	0	2	86.6389352333971	0	0	87.0463041495303	1.82242740154326e-06	0.904975045932428	1.0530106469564e-05	0.000539034931774354	0.00891258120724731	0.978311685692902	0.0343316571262684	1.13448128225002e-07	0.000443854456867498
READ	NRAS	0	6	0	0	0	268.86690143101	0	0	0	2.76172384960915e-09	0.940168596754818	2.04703091144509e-08	1	1.80082806486848e-05	0.978311685692902	0.000100110046724222	3.8288260495456e-07	0.00124832491968685
READ	SOX9	0	0	2	0	2	0	406.974098728565	406.974098728565	94.3855023425299	0.656741724097677	5.42061651018777e-05	0.000184873163877164	0.000460223357017861	0.892055135066464	0.265095250430733	0.361648883176508	1.47020264495978e-06	0.00410858630581476
READ	ZFP36L2	0	0	0	0	4	0	0	0	194.491338160365	0.636439622520275	0.943411364647806	0.892455737714231	2.13580725177002e-07	0.892055135066464	0.978311685692902	0.995197826800322	3.13994625500413e-06	0.00767795358004886
READ	PIK3CA	0	7	0	0	1	58.3809997246965	0	0	22.5147830658046	5.94309949397687e-06	0.841654735195584	2.82042097751178e-05	0.0423965017802791	0.0232517824602351	0.978311685692902	0.0788186788029793	1.75020122614722e-05	0.0380415959843243
READ	HNRNPAB	0	0	0	0	3	0	0	0	216.831559435542	0.734538653032283	0.913907697190663	0.939161154273337	2.98039822762135e-06	0.892055135066464	0.978311685692902	0.995197826800322	3.85886583700312e-05	0.0754871335034551
READ	TCF7L2	0	3	2	0	1	29.9658976379443	189.860825171547	189.860825171547	38.8198437053954	0.00375607119397459	0.00026598347592599	0.000132536298840469	0.0250674427473785	0.790067362328289	0.978311685692902	0.288075008657472	4.52332082635509e-05	0.0804410927319621
BLCA	TP53	2	64	22	1	14	56.8746755662987	179.649362562156	179.649362562156	308.753146235059	0	0	0	1.85859022537153e-17	0	0	0	0	0
BLCA	PIK3CA	0	44	0	0	0	23.1387729897791	0	0	0	0	0.46346552136965	0	1	0	0.890767361135012	0	0	0
BLCA	RB1	0	4	15	10	12	2.23679640609712	95.8347356313134	95.8347356313134	112.239341488495	0.262662433590102	0	0	3.99862609338448e-11	0.769450602825181	0	0	0	0
BLCA	KMT2D	6	20	33	4	14	1.48839631667171	25.5181881043001	25.5181881043001	21.9661862796341	0.296176925158346	0	0	2.90474731345563e-05	0.769450602825181	0	0	0	0
BLCA	ARID1A	3	8	19	1	15	1.50783638984208	34.5862028449648	34.5862028449648	57.0157197303212	0.428038710025716	0	0	5.0350990201371e-09	0.772497320677119	0	0	0	0
BLCA	CDKN2A	0	11	2	2	5	34.1748493120907	196.122490492462	196.122490492462	258.6070144911	2.29848584609726e-10	2.35210484422765e-08	1.56541446472147e-14	1.05803608425698e-08	1.12407450303387e-06	6.57312499468305e-05	5.10377295981357e-11	0	0
BLCA	ELF3	2	11	1	1	10	10.73193448003	16.8578037415898	16.8578037415898	233.580529217768	2.60031962961982e-06	0.00813156275378879	1.99935380496008e-06	4.93413138815219e-13	0.00565193917718032	0.890767361135012	0.00279366850947351	0	0
BLCA	CDKN1A	0	2	1	0	13	5.89614230942032	22.9049360015663	22.9049360015663	684.603296543712	0.0736221820689689	0.041967575461049	0.0335843824286944	5.59822484743057e-21	0.769450602825181	0.890767361135012	0.935295267746817	0	0
BLCA	KDM6A	2	6	10	1	14	1.75440235418847	21.1941762544285	21.1941762544285	85.0690486829464	0.334492573147315	4.25125978864571e-09	2.19630796882697e-08	1.2488576097178e-10	0.769450602825181	1.38605239975812e-05	4.7737973873548e-05	1.11022302462516e-16	2.4131314230797e-13
BLCA	ZFP36L1	1	3	1	0	10	4.1871859159383	24.030061354744	24.030061354744	256.318456840736	0.0733637546234126	0.0388360919113687	0.0318124561419959	2.06426460893032e-13	0.769450602825181	0.890767361135012	0.935295267746817	2.21045404202869e-13	4.32409019701652e-10
BLCA	EP300	1	19	13	0	5	4.51392638218254	22.3526343124178	22.3526343124178	17.9900531819896	0.000814590449720209	5.51770407142271e-10	2.67927646735444e-09	0.0012579483418477	0.566504862558054	2.15874654090342e-06	6.55150078179845e-06	9.24026410942247e-11	1.64325496825929e-07
BLCA	HRAS	0	12	0	0	0	35.0511036409507	0	0	0	4.36741753873093e-11	0.834060881193015	3.3977431979082e-10	1	2.84784739642182e-07	0.890767361135012	9.49523606249717e-07	7.74778530221454e-09	1.26301813401601e-05
BLCA	STAG2	3	4	6	0	7	0.929326537325871	10.8923978958269	10.8923978958269	47.930945475419	0.906777613158444	0.000139637649899438	0.000369854282340154	3.71366861806892e-06	0.962525566694095	0.151755094851822	0.264835007184325	2.9401340029267e-08	4.14949746170449e-05
BLCA	KMT2C	6	13	13	2	6	0.831414428354381	7.15920879364415	7.15920879364415	10.613838379765	0.662834653081488	1.89119708626784e-06	2.630140641946e-07	0.00527728901585863	0.84515522640986	0.00369955974015714	0.000428756760314564	2.96968430957278e-08	4.14949746170449e-05
BLCA	FBXW7	0	10	6	0	1	7.3689314450094	36.5999216981444	36.5999216981444	12.2728752639844	0.000318447535974098	4.18652689848642e-07	1.46131956646478e-07	0.0735208044465928	0.342029173233159	0.00102371048985239	0.00028586333359184	2.07879990110627e-07	0.000271103224436272
BLCA	FOXQ1	3	1	2	0	4	0.837310867386091	42.3148128088199	42.3148128088199	86.0316404643659	0.865249564268992	0.00114714046119135	0.00461977085713006	1.04291873680598e-05	0.944005129739544	0.623343380606257	0.935295267746817	8.59939826791667e-07	0.00105138393073116
BLCA	TSC1	2	7	6	1	2	2.28757876827399	22.1425104372414	22.1425104372414	14.9170741406025	0.139195219668141	7.23540125702193e-07	4.55981096170177e-06	0.0169314578376374	0.769450602825181	0.00157265465988737	0.00557493887705063	1.34156363773563e-06	0.0015437451694932
BLCA	FOXA1	2	1	0	0	6	0.839828698413831	0	0	110.222355436376	0.869073070486291	0.738074592315223	0.934219085706554	1.12991665044837e-07	0.946043977827032	0.890767361135012	0.941874645909993	1.80125785076424e-06	0.00195756700425833
BLCA	ERCC2	1	17	0	0	0	11.726337306667	0	0	0	5.43920196660608e-08	0.576920848080201	2.23585171377216e-07	1	0.000212803337741496	0.890767361135012	0.000397615738407373	3.64745074932227e-06	0.00375533850306538
BLCA	RHOB	0	9	0	0	0	23.586504715589	0	0	0	9.38802997563215e-08	0.872366474140593	6.24188632558642e-07	1	0.00030608107063886	0.893380925818301	0.000939259848470166	9.54185503898586e-06	0.00933288841363207
BLCA	RHOA	0	8	0	0	0	22.1304503582976	0	0	0	5.27569266606243e-07	0.805468489110502	3.16154001245295e-06	1	0.00147432999905019	0.890767361135012	0.00412306971490697	4.32007095437781e-05	0.0402424895283518
BLCA	BTG2	0	5	0	0	1	21.0822197230485	0	0	54.6490294773645	3.99495994416466e-05	0.861809747103079	0.000209801243855279	0.0178614127704167	0.0651245053564575	0.890767361135012	0.17100549717904	5.05684285276864e-05	0.0449645272208455
BLCA	ERBB3	1	20	0	0	0	7.75214727588609	0	0	0	2.58752747950286e-06	0.427103930120823	5.51423831729458e-06	1	0.00565193917718032	0.890767361135012	0.00634526646840686	7.22816120261038e-05	0.0614770823675932
BLCA	FAM135B	2	15	0	0	3	4.54445201696914	0	0	18.5270696948848	0.000839824200704609	0.406900320306721	0.00172373008983118	0.0043161262691543	0.566504862558054	0.890767361135012	0.666546149752432	9.52943513389259e-05	0.0776728375371696
BLCA	TRAF3IP2	0	5	4	1	0	4.88701421188752	33.9283155635346	33.9283155635346	0	0.0208380761255793	4.04574984202988e-06	9.53544375048576e-06	1	0.769450602825181	0.00659524653414904	0.0103629083692779	0.000119769891461341	0.0937175446706701
COAD	TP53	1	77	14	5	8	59.3739138862329	173.317403964699	173.317403964699	22.0208176986368	0	0	0	7.63968185725078e-07	0	0	0	0	0
COAD	PIK3CA	0	60	1	0	3	40.3071074875894	3.73504813662822	3.73504813662822	3.04356951821663	0	0.317499444354173	0	0.10136192384175	0	0.893156279059055	0	0	0
COAD	KRAS	0	66	0	0	0	228.2916696718	0	0	0	0	0.800442783262338	0	1	0	0.893156279059055	0	0	0
COAD	APC	1	12	117	5	57	2.88232843985724	256.980976888099	256.980976888099	21.7362659931428	0.0562405302589859	0	0	1.51992533227213e-16	0.756726456927563	0	0	0	0
COAD	SOX9	0	10	4	1	21	7.40107943884349	93.6244217466986	93.6244217466986	44.6569229506178	0.000989252138680841	5.80101248148779e-08	5.62751844013221e-08	1.76857273215243e-16	0.730081779851591	0.00016211343737552	0.000110085515725866	0	0
COAD	AMER1	2	4	13	0	5	1.27860697252766	52.1902003641782	52.1902003641782	4.7734386956772	0.720088817016902	3.37507799486048e-14	3.81916720471054e-14	0.0154649980857259	0.894032586854826	2.20077585784869e-10	1.49421097717095e-10	2.1316282072803e-14	6.94981849846954e-11
COAD	B2M	0	3	0	5	5	11.3682159493863	153.823718901631	153.823718901631	45.1885529857442	0.0077722536324919	4.78663642056176e-09	7.2292032360366e-09	1.19670076362033e-06	0.756726456927563	1.87272363318058e-05	1.57130748559275e-05	2.88769008705003e-13	8.06985621183896e-10
COAD	FBXW7	1	17	9	0	4	11.5521728058711	38.5708101309707	38.5708101309707	6.12726142179582	4.40198893891797e-07	2.18681051045166e-09	5.425337956666e-11	0.0115250934444278	0.00143519512705189	1.06945968013639e-05	1.76884101847167e-07	1.81958892397915e-11	4.44934981636003e-08
COAD	BRAF	1	28	1	0	4	15.3687443472554	3.38188685369274	3.38188685369274	5.36893698840525	1.05099595693048e-10	0.340506354545645	7.34894145537623e-10	0.0170034558582038	5.1398957273685e-07	0.893156279059055	1.79699990937587e-06	3.2620917078674e-10	7.09033755436689e-07
COAD	SMAD4	0	19	4	0	2	19.8348673901234	40.934311879493	40.934311879493	3.92233371304832	2.26040675066486e-09	2.31944624047298e-05	3.20655280106052e-10	0.103749080784369	8.84361537130118e-06	0.0453730073561324	8.96094084204943e-07	8.35898461559736e-10	1.55675894878113e-06
COAD	ARID1A	1	8	8	0	14	2.08382079187573	33.5920206587607	33.5920206587607	6.64188705302277	0.229344024663696	3.16440607051049e-08	1.63045335344059e-07	0.000214088475802728	0.756726456927563	0.000103170185918877	0.000289953895454589	8.75388428411839e-10	1.55675894878113e-06
COAD	BMPR2	0	7	6	0	7	4.39495991502928	34.5327544042404	34.5327544042404	7.30671501598174	0.0278307889631344	1.55650440825106e-06	7.6888602382752e-06	0.00115995819694408	0.756726456927563	0.0033831488038008	0.0115699603062415	1.74228882321437e-07	0.000284022116330995
COAD	ZFP36L2	0	0	0	0	10	0	0	0	21.9096014476335	0.121034671086554	0.828264995388686	0.296166231321697	9.61628853628848e-08	0.756726456927563	0.893156279059055	0.957220086183782	5.23296799115336e-07	0.000787440921868785
COAD	HLA-B	1	1	0	2	6	0.679251771205047	25.6898752868209	25.6898752868209	17.9260375480638	0.722961480211639	0.00400979353075304	0.0114603303242977	2.56829486967119e-05	0.895836604541717	0.893156279059055	0.957220086183782	4.72070694790272e-06	0.0062232820302127
COAD	TGIF1	0	1	2	0	6	0.981857953562302	39.8497226945526	39.8497226945526	16.1869443531024	0.987556418100558	0.00186858129822431	0.00683679311035446	4.35503894289908e-05	0.996090336910926	0.893156279059055	0.957220086183782	4.77196761339282e-06	0.0062232820302127
COAD	PTEN	0	5	1	1	5	7.83588856994866	23.2530818557406	23.2530818557406	13.4223424710131	0.00571563062124925	0.00569996252525706	0.00162737920836997	0.000299108104134574	0.756726456927563	0.893156279059055	0.877316973961703	7.5620909480989e-06	0.00924560144541942
COAD	SMAD2	0	4	6	0	0	5.19537227496601	50.6099105094824	50.6099105094824	0	0.037661501973045	1.72447754520633e-07	8.48410067755268e-07	1	0.756726456927563	0.000421677871741577	0.00138304981211905	1.27090994566093e-05	0.0146244355041288
COAD	TCF7L2	1	6	4	0	4	3.41907397819475	22.6107780229151	22.6107780229151	6.99693723650233	0.0594649088424229	0.000153332086056945	0.00048734562172148	0.00768852092356319	0.756726456927563	0.230729405188151	0.47667275260578	5.05636855275826e-05	0.0537056866566261
COAD	ZNRF3	3	5	4	0	5	1.15750022489961	21.5280689598928	21.5280689598928	5.78722130020203	0.812296007384537	0.000117110080482985	0.000481694637452512	0.00804477010500376	0.936220924670372	0.208264308582559	0.47667275260578	5.21627669193281e-05	0.0537056866566261
COAD	ERBB4	0	17	0	0	4	8.73797032130236	0	0	3.31405736182692	4.90279692316742e-05	0.508733908328955	0.000101274150283048	0.0613730475661775	0.112316778616519	0.893156279059055	0.137378714483615	8.072983926255e-05	0.0789618557827001
BRCA	TP53	1	146	32	15	43	144.618644773408	428.332957034238	428.332957034238	479.325058559048	0	0	0	5.50555800156277e-56	0	0	0	0	0
BRCA	PIK3CA	5	242	0	0	10	53.7053923866991	0	0	41.0847070881861	0	0.26206099320451	0	4.24976035370934e-09	0	0.882744425489893	0	0	0
BRCA	CDH1	2	10	20	7	54	4.12372556996548	124.595776272759	124.595776272759	262.351305461574	0.00636285493110456	0	0	2.41870222620352e-52	0.753079889874408	0	0	0	0
BRCA	MAP3K1	4	19	15	1	48	3.52974872282954	27.8591932990254	27.8591932990254	139.334996041573	0.00195750157304531	7.32747196252603e-14	5.91526827520283e-13	3.32724247988085e-37	0.753079889874408	4.77800021769781e-10	2.89286194998795e-09	0	0
BRCA	MAP2K4	0	9	5	2	7	11.953822100503	71.0024083817975	71.0024083817975	74.8021564819699	3.00503168614297e-05	1.24180465910229e-09	1.55159773918001e-10	4.19743967390434e-09	0.0979740497405479	4.85843654827178e-06	6.07047099476787e-07	0	0
BRCA	PTEN	0	12	4	0	13	15.1426218961076	42.657035559938	42.657035559938	141.325290694189	5.82578310592829e-07	1.39915385674039e-05	1.24587020700062e-08	8.59353715542428e-17	0.00227927938236339	0.0228085397879629	3.04646412366827e-05	0	0
BRCA	GATA3	1	9	3	1	47	8.77185032731864	58.6975757637122	58.6975757637122	463.869424321737	0.000120423311244844	2.81053263739839e-06	1.50483359218079e-07	7.34563742562825e-59	0.235572081457164	0.00549796394527873	0.000287600700139355	0	0
BRCA	TBX3	0	6	0	1	18	4.53899616145234	12.88345908579	12.88345908579	106.256980348236	0.0229883009192484	0.0813503439977458	0.0283144096495863	9.01554505917193e-19	0.753079889874408	0.882744425489893	0.941378768683252	0	0
BRCA	KMT2C	4	19	16	2	21	1.58484255915381	12.3650765309349	12.3650765309349	18.7766813807551	0.274664045740961	1.24144439173079e-09	1.35502864484494e-09	1.88878464429587e-08	0.753079889874408	4.85843654827178e-06	4.41784505840944e-06	9.99200722162641e-16	2.17181828077173e-12
BRCA	PIK3R1	4	9	1	0	14	3.08202133695353	2.71522915911382	2.71522915911382	84.8101691423162	0.0245986181490349	0.408246399493286	0.0712934289321142	9.14497092373136e-15	0.753079889874408	0.882744425489893	0.941378768683252	2.34257058195908e-14	4.58253657242835e-11
BRCA	RUNX1	2	7	2	1	10	4.69517633588322	22.4310765730952	22.4310765730952	91.3088396616859	0.00790805347354195	0.000646225321825122	0.000321466055727249	3.02530805924083e-12	0.753079889874408	0.549628684588828	0.330974683270339	3.46389583683049e-14	6.16006639637073e-11
BRCA	GPS2	0	1	2	0	8	1.69982464184886	22.5134677006422	22.5134677006422	107.120858237246	0.6580640768259	0.00544852793010786	0.0209580185690654	4.16739035954446e-11	0.840628316297629	0.882744425489893	0.941378768683252	2.51246801141747e-11	3.88984348492344e-08
BRCA	CBFB	1	10	0	1	4	17.4734732246159	14.9390418588533	14.9390418588533	93.4458550580232	2.66089350664522e-07	0.0669301536012602	7.93787032660198e-07	1.13322964355337e-06	0.00130130996942485	0.882744425489893	0.0012940051610749	2.58500998384648e-11	3.88984348492344e-08
